"Day","State","Daily mobility"
2020-11-12,"DE",-8.5
2020-11-13,"DE",-10.42
2020-11-14,"DE",-13.46
2020-11-15,"DE",-11.81
2020-11-16,"DE",-7.27
2020-11-17,"DE",-8.73
2020-11-18,"DE",-7.64
2020-11-19,"DE",-8.99
2020-11-20,"DE",-8.46
2020-11-21,"DE",-16.28
2020-11-22,"DE",-22.58
2020-11-23,"DE",-4.86
2020-11-24,"DE",-5.58
2020-11-25,"DE",-6.44
2020-11-26,"DE",-3.8
2020-11-27,"DE",-3.46
2020-11-28,"DE",-13.44
2020-11-29,"DE",-22.55
2020-11-30,"DE",-8
2020-12-01,"DE",-0.62
2020-12-02,"DE",-14.53
2020-12-03,"DE",-13.32
2020-12-04,"DE",NA
2020-12-05,"DE",NA
2020-12-06,"DE",NA
2020-12-07,"DE",NA
2020-12-08,"DE",0.73
2020-12-09,"DE",-11.71
2020-12-10,"DE",-9.54
2020-12-11,"DE",-0.09
2020-12-12,"DE",-22.34
2020-12-13,"DE",-32.55
2020-12-14,"DE",-8.61
2020-12-15,"DE",5.85
2020-12-16,"DE",-20.85
2020-12-17,"DE",-20.42
2020-12-18,"DE",-16.71
2020-12-19,"DE",-24.07
2020-12-20,"DE",-27.83
2020-12-21,"DE",-17.64
2020-12-22,"DE",-12.12
2020-12-23,"DE",-27.28
2020-12-24,"DE",-43.01
2020-12-25,"DE",-14.32
2020-12-26,"DE",-18.54
2020-12-27,"DE",-32.08
2020-12-28,"DE",-31.29
2020-12-29,"DE",-23.71
2020-12-30,"DE",-29.91
2020-12-31,"DE",-44.99
2021-01-01,"DE",-13.54
2021-01-02,"DE",-26.74
2021-01-03,"DE",-20.95
2021-01-04,"DE",-24.57
2021-01-05,"DE",-24.39
2021-01-06,"DE",-18.25
2021-01-07,"DE",-19.64
2021-01-08,"DE",-20.4
2021-01-09,"DE",-19.93
2021-01-10,"DE",-11.17
2021-01-11,"DE",-17.21
2021-01-12,"DE",-20.11
2021-01-13,"DE",-15.03
2021-01-14,"DE",-14.44
2021-01-15,"DE",-14.87
2021-01-16,"DE",-19.54
2021-01-17,"DE",-17.7
2021-01-18,"DE",-16.73
2021-01-19,"DE",-18.18
2021-01-20,"DE",-10.62
2021-01-21,"DE",-11.35
2021-01-22,"DE",-12.7
2021-01-23,"DE",-18.45
2021-01-24,"DE",-17.83
2021-01-25,"DE",-15.93
2021-01-26,"DE",-16.67
2021-01-27,"DE",-12.72
2021-01-28,"DE",-13.62
2021-01-29,"DE",-12.53
2021-01-30,"DE",-17.17
2021-01-31,"DE",-7.3
2021-02-01,"DE",-15.88
2021-02-02,"DE",-16.08
2021-02-03,"DE",-17.5
2021-02-04,"DE",-14.16
2021-02-05,"DE",-15.07
2021-02-06,"DE",-22.56
2021-02-07,"DE",-34.07
2021-02-08,"DE",-25.78
2021-02-09,"DE",-21.8
2021-02-10,"DE",-20.91
2021-02-11,"DE",-17.91
2021-02-12,"DE",-16.89
2021-02-13,"DE",-17.89
2021-02-14,"DE",-11.7
2021-02-15,"DE",-19.08
2021-02-16,"DE",-15.02
2021-02-17,"DE",-13.97
2021-02-18,"DE",-12.45
2021-02-19,"DE",-10.69
2021-02-20,"DE",-7.5
2021-02-21,"DE",6.39
2021-02-22,"DE",-6.48
